"year","lea_code","lea_name","subgroup","grade","subject","enrollment_status","n_eligible","n_test_takers","proficient_or_advanced","below_basic","basic","proficient","advanced"
2011,0,"CHARTER SECTOR LEA","Economy","grade 4","math","full_year",1215,1208,509,206,493,433,76
2011,0,"CHARTER SECTOR LEA","Economy","grade 4","read","full_year",1215,1207,464,203,540,423,41
2011,0,"CHARTER SECTOR LEA","Economy","grade 3","math","full_year",1158,1139,344,225,570,263,81
2011,0,"CHARTER SECTOR LEA","Economy","grade 3","read","full_year",1158,1141,446,242,453,415,31
2011,0,"CHARTER SECTOR LEA","Economy","grade 7","math","full_year",1370,1362,894,108,360,728,166
2011,0,"CHARTER SECTOR LEA","Economy","grade 7","read","full_year",1370,1360,726,85,549,565,161
2011,0,"CHARTER SECTOR LEA","Economy","grade 8","math","full_year",1376,1360,932,89,339,751,181
2011,0,"CHARTER SECTOR LEA","Economy","grade 8","read","full_year",1376,1359,746,105,508,603,143
2011,0,"CHARTER SECTOR LEA","Economy","grade 10","math","full_year",1062,1021,497,126,398,441,56
2011,0,"CHARTER SECTOR LEA","Economy","grade 10","read","full_year",1062,1019,486,85,448,408,78
2011,0,"CHARTER SECTOR LEA","Direct Cert","all","math","full_year",4730,4671,2160,656,1855,1796,364
2011,0,"CHARTER SECTOR LEA","Direct Cert","all","read","full_year",4730,4668,1967,635,2066,1721,246
2011,0,"CHARTER SECTOR LEA","Direct Cert","grade 4","math","full_year",640,636,237,126,273,210,27
2011,0,"CHARTER SECTOR LEA","Direct Cert","grade 4","read","full_year",640,636,215,128,293,202,13
2011,0,"CHARTER SECTOR LEA","Direct Cert","grade 5","math","full_year",627,624,259,95,270,211,48
2011,0,"CHARTER SECTOR LEA","Direct Cert","grade 5","read","full_year",627,626,244,92,290,223,21
2011,0,"CHARTER SECTOR LEA","Direct Cert","grade 8","math","full_year",701,693,436,57,200,363,73
2011,0,"CHARTER SECTOR LEA","Direct Cert","grade 8","read","full_year",701,692,365,67,260,306,59
2011,0,"CHARTER SECTOR LEA","Direct Cert","grade 6","math","full_year",829,825,364,89,372,283,81
2011,0,"CHARTER SECTOR LEA","Direct Cert","grade 6","read","full_year",829,824,320,92,412,299,21
2011,0,"CHARTER SECTOR LEA","Direct Cert","grade 3","math","full_year",591,578,145,134,299,119,26
2011,0,"CHARTER SECTOR LEA","Direct Cert","grade 3","read","full_year",591,578,189,154,235,183,6
2011,0,"CHARTER SECTOR LEA","Direct Cert","grade 7","math","full_year",787,782,481,81,220,397,84
2011,0,"CHARTER SECTOR LEA","Direct Cert","grade 7","read","full_year",787,781,391,52,338,304,87
2011,0,"CHARTER SECTOR LEA","Direct Cert","grade 10","math","full_year",555,533,238,74,221,213,25
2011,0,"CHARTER SECTOR LEA","Direct Cert","grade 10","read","full_year",555,531,243,50,238,204,39
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","All","all","math","full_year",20168,19411,8499,4144,6768,6180,2319
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","All","all","read","full_year",20168,19431,8422,3798,7211,6555,1867
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","All","grade 3","math","full_year",3353,3295,1235,799,1261,802,433
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","All","grade 3","read","full_year",3353,3293,1350,771,1172,1208,142
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","All","grade 4","math","full_year",3268,3183,1482,645,1056,1073,409
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","All","grade 4","read","full_year",3268,3183,1428,637,1118,1113,315
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","All","grade 5","math","full_year",3177,3107,1336,640,1131,933,403
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","All","grade 5","read","full_year",3177,3107,1425,543,1139,1147,278
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","All","grade 8","math","full_year",2441,2339,1192,419,728,957,235
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","All","grade 8","read","full_year",2441,2339,999,419,921,712,287
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","All","grade 6","math","full_year",2384,2314,977,440,897,655,322
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","All","grade 6","read","full_year",2384,2312,931,455,926,791,140
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","All","grade 7","math","full_year",2473,2424,1185,470,769,872,313
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","All","grade 7","read","full_year",2473,2422,1061,372,989,732,329
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","All","grade 10","math","full_year",3072,2749,1092,731,926,888,204
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","All","grade 10","read","full_year",3072,2775,1228,601,946,852,376
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","MALE","all","math","full_year",10322,9897,4052,2379,3466,2874,1178
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","MALE","all","read","full_year",10322,9905,3784,2442,3679,3014,770
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","MALE","grade 3","math","full_year",1691,1660,598,455,607,370,228
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","MALE","grade 3","read","full_year",1691,1659,614,475,570,543,71
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","MALE","grade 5","math","full_year",1657,1618,659,373,586,455,204
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","MALE","grade 5","read","full_year",1657,1617,656,336,625,529,127
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","MALE","grade 4","math","full_year",1664,1618,716,371,531,519,197
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","MALE","grade 4","read","full_year",1664,1617,664,418,535,535,129
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","MALE","grade 6","math","full_year",1240,1200,471,254,475,314,157
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","MALE","grade 6","read","full_year",1240,1198,425,313,460,367,58
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","MALE","grade 7","math","full_year",1308,1278,565,283,430,405,160
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","MALE","grade 7","read","full_year",1308,1276,481,257,538,342,139
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","MALE","grade 8","math","full_year",1279,1224,570,250,404,439,131
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","MALE","grade 8","read","full_year",1279,1223,461,279,483,351,110
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","MALE","grade 10","math","full_year",1483,1299,473,393,433,372,101
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","MALE","grade 10","read","full_year",1483,1315,483,364,468,347,136
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","FEMALE","all","math","full_year",9846,9514,4447,1765,3302,3306,1141
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","FEMALE","all","read","full_year",9846,9526,4638,1356,3532,3541,1097
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","FEMALE","grade 3","math","full_year",1662,1635,637,344,654,432,205
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","FEMALE","grade 3","read","full_year",1662,1634,736,296,602,665,71
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","FEMALE","grade 4","math","full_year",1604,1565,766,274,525,554,212
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","FEMALE","grade 4","read","full_year",1604,1566,764,219,583,578,186
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","FEMALE","grade 5","math","full_year",1520,1489,677,267,545,478,199
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","FEMALE","grade 5","read","full_year",1520,1490,769,207,514,618,151
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","FEMALE","grade 8","math","full_year",1162,1115,622,169,324,518,104
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","FEMALE","grade 8","read","full_year",1162,1116,538,140,438,361,177
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","FEMALE","grade 6","math","full_year",1144,1114,506,186,422,341,165
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","FEMALE","grade 6","read","full_year",1144,1114,506,142,466,424,82
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","FEMALE","grade 7","math","full_year",1165,1146,620,187,339,467,153
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","FEMALE","grade 7","read","full_year",1165,1146,580,115,451,390,190
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","FEMALE","grade 10","math","full_year",1589,1450,619,338,493,516,103
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","FEMALE","grade 10","read","full_year",1589,1460,745,237,478,505,240
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","AS7","all","math","full_year",460,430,358,19,53,169,189
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","AS7","all","read","full_year",460,431,305,28,98,205,100
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","AS7","grade 5","math","full_year",77,73,65,1,7,26,39
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","AS7","grade 5","read","full_year",77,73,60,1,12,40,20
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","AS7","grade 3","math","full_year",105,103,79,7,17,43,36
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","AS7","grade 3","read","full_year",105,103,68,13,22,65,3
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","AS7","grade 4","math","full_year",84,75,64,2,9,27,37
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","AS7","grade 4","read","full_year",84,75,59,3,13,36,23
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","AS7","grade 7","math","full_year",48,46,38,2,6,17,21
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","AS7","grade 7","read","full_year",48,46,30,4,12,15,15
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","AS7","grade 6","math","full_year",40,35,27,2,6,11,16
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","AS7","grade 6","read","full_year",40,35,24,0,11,17,7
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","AS7","grade 8","math","full_year",51,45,42,1,2,22,20
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","AS7","grade 8","read","full_year",51,45,33,4,8,19,14
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","AS7","grade 10","math","full_year",55,53,43,4,6,23,20
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","AS7","grade 10","read","full_year",55,54,31,3,20,13,18
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","BL7","all","math","full_year",15283,14697,5271,3719,5707,4358,913
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","BL7","all","read","full_year",15283,14718,5383,3338,5997,4546,837
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","BL7","grade 3","math","full_year",2324,2285,582,700,1003,452,130
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","BL7","grade 3","read","full_year",2324,2285,733,641,911,679,54
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","BL7","grade 4","math","full_year",2376,2314,862,583,869,717,145
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","BL7","grade 4","read","full_year",2376,2314,841,551,922,742,99
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","BL7","grade 5","math","full_year",2364,2317,791,572,954,626,165
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","BL7","grade 5","read","full_year",2364,2318,898,470,950,790,108
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","BL7","grade 8","math","full_year",1951,1885,858,377,650,750,108
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","BL7","grade 8","read","full_year",1951,1886,711,375,800,564,147
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","BL7","grade 6","math","full_year",1848,1799,617,397,785,476,141
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","BL7","grade 6","read","full_year",1848,1796,606,415,775,560,46
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","BL7","grade 7","math","full_year",1923,1888,807,421,660,671,136
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","BL7","grade 7","read","full_year",1923,1889,718,334,837,558,160
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","BL7","grade 10","math","full_year",2497,2209,754,669,786,666,88
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","BL7","grade 10","read","full_year",2497,2230,876,552,802,653,223
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","HI7","all","math","full_year",2670,2567,1352,358,857,1020,332
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","HI7","all","read","full_year",2670,2564,1217,392,955,980,237
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","HI7","grade 4","math","full_year",466,459,247,59,153,189,58
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","HI7","grade 4","read","full_year",466,459,221,80,158,188,33
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","HI7","grade 3","math","full_year",511,499,227,82,190,153,74
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","HI7","grade 3","read","full_year",511,497,191,106,200,168,23
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","HI7","grade 5","math","full_year",454,437,234,58,145,177,57
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","HI7","grade 5","read","full_year",454,437,215,64,158,185,30
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","HI7","grade 8","math","full_year",272,245,143,32,70,119,24
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","HI7","grade 8","read","full_year",272,244,115,38,91,84,31
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","HI7","grade 6","math","full_year",290,277,162,30,85,111,51
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","HI7","grade 6","read","full_year",290,277,135,32,110,113,22
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","HI7","grade 7","math","full_year",318,309,171,43,95,138,33
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","HI7","grade 7","read","full_year",318,307,150,33,124,105,45
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","HI7","grade 10","math","full_year",359,341,168,54,119,133,35
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","HI7","grade 10","read","full_year",359,343,190,39,114,137,53
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","WH7","all","math","full_year",1736,1699,1506,48,145,625,881
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","WH7","all","read","full_year",1736,1700,1506,38,156,818,688
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","WH7","grade 4","math","full_year",341,334,308,1,25,140,168
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","WH7","grade 4","read","full_year",341,334,306,3,25,147,159
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","WH7","grade 3","math","full_year",411,406,346,10,50,153,193
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","WH7","grade 3","read","full_year",411,406,358,10,38,296,62
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","WH7","grade 5","math","full_year",280,278,246,9,23,104,142
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","WH7","grade 5","read","full_year",280,277,252,8,17,132,120
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","WH7","grade 8","math","full_year",167,164,149,9,6,66,83
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","WH7","grade 8","read","full_year",167,164,140,2,22,45,95
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","WH7","grade 7","math","full_year",183,180,168,4,8,45,123
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","WH7","grade 7","read","full_year",183,179,162,1,16,53,109
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","WH7","grade 6","math","full_year",199,196,167,11,18,55,112
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","WH7","grade 6","read","full_year",199,197,162,7,28,98,64
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","WH7","grade 10","math","full_year",155,141,122,4,15,62,60
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","WH7","grade 10","read","full_year",155,143,126,7,10,47,79
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","SPED","all","math","full_year",4309,3998,683,1969,1346,467,216
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","SPED","all","read","full_year",4309,4004,619,2083,1302,415,204
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","SPED","grade 3","math","full_year",496,475,98,244,133,63,35
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","SPED","grade 3","read","full_year",496,476,97,273,106,66,31
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","SPED","grade 5","math","full_year",649,635,106,341,188,65,41
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","SPED","grade 5","read","full_year",649,636,108,329,199,68,40
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","SPED","grade 4","math","full_year",581,565,100,269,196,77,23
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","SPED","grade 4","read","full_year",581,567,89,319,159,62,27
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","SPED","grade 6","math","full_year",602,579,69,285,225,37,32
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","SPED","grade 6","read","full_year",602,576,67,322,187,43,24
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","SPED","grade 7","math","full_year",608,592,122,280,190,78,44
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","SPED","grade 7","read","full_year",608,592,95,264,233,56,39
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","SPED","grade 8","math","full_year",663,625,129,243,253,106,23
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","SPED","grade 8","read","full_year",663,622,96,287,239,71,25
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","SPED","grade 10","math","full_year",710,527,59,307,161,41,18
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","SPED","grade 10","read","full_year",710,535,67,289,179,49,18
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","LEP","all","math","full_year",2546,2390,1155,371,864,855,300
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","LEP","all","read","full_year",2546,2385,932,441,1012,789,143
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","LEP","grade 4","math","full_year",538,512,273,63,176,209,64
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","LEP","grade 4","read","full_year",538,511,240,85,186,204,36
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","LEP","grade 3","math","full_year",599,580,270,89,221,180,90
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","LEP","grade 3","read","full_year",599,578,228,125,225,212,16
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","LEP","grade 5","math","full_year",453,432,218,65,149,162,56
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","LEP","grade 5","read","full_year",453,431,184,69,178,157,27
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","LEP","grade 6","math","full_year",242,213,109,25,79,83,26
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","LEP","grade 6","read","full_year",242,213,82,33,98,71,11
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","LEP","grade 8","math","full_year",216,178,84,31,63,71,13
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","LEP","grade 8","read","full_year",216,177,53,42,82,40,13
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","LEP","grade 7","math","full_year",222,208,93,36,79,68,25
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","LEP","grade 7","read","full_year",222,206,64,36,106,42,22
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","LEP","grade 10","math","full_year",276,267,108,62,97,82,26
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","LEP","grade 10","read","full_year",276,269,81,51,137,63,18
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Economy","all","math","full_year",13544,13194,4567,3363,5264,3787,780
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Economy","all","read","full_year",13544,13203,4440,3120,5643,3843,597
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Economy","grade 3","math","full_year",2256,2231,579,668,984,440,139
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Economy","grade 3","read","full_year",2256,2231,659,674,898,602,57
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Economy","grade 4","math","full_year",2279,2223,795,557,871,655,140
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Economy","grade 4","read","full_year",2279,2220,761,550,909,681,80
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Economy","grade 5","math","full_year",2231,2204,744,546,914,599,145
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Economy","grade 5","read","full_year",2231,2204,798,470,936,727,71
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Economy","grade 8","math","full_year",1610,1581,686,332,563,612,74
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Economy","grade 8","read","full_year",1610,1582,529,335,718,433,96
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Economy","grade 6","math","full_year",1615,1583,515,356,712,414,101
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Economy","grade 6","read","full_year",1615,1581,473,371,737,436,37
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Economy","grade 7","math","full_year",1663,1647,690,367,590,588,102
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Economy","grade 7","read","full_year",1663,1648,591,288,769,468,123
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Economy","grade 10","math","full_year",1890,1725,558,537,630,479,79
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Economy","grade 10","read","full_year",1890,1737,629,432,676,496,133
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Direct Cert","all","math","full_year",9146,8903,2637,2571,3695,2238,399
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Direct Cert","all","read","full_year",9146,8911,2634,2304,3973,2334,300
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Direct Cert","grade 3","math","full_year",1532,1521,333,501,687,260,73
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Direct Cert","grade 3","read","full_year",1532,1520,387,503,630,349,38
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Direct Cert","grade 4","math","full_year",1520,1493,478,417,598,399,79
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Direct Cert","grade 4","read","full_year",1520,1490,459,394,637,419,40
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Direct Cert","grade 5","math","full_year",1484,1470,404,425,641,338,66
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Direct Cert","grade 5","read","full_year",1484,1470,460,368,642,421,39
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Direct Cert","grade 8","math","full_year",1108,1081,414,254,413,378,36
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Direct Cert","grade 8","read","full_year",1108,1083,314,235,534,273,41
2011,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Direct Cert","grade 7","math","full_year",1135,1121,420,270,431,361,59
